Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,7,23,24.733870967741936,26.59717741935484,26.045125
1,7,23,24.733870967741936,26.59717741935484,26.045125
1,8,1,23.61935483870968,26.59717741935484,26.045125
1,8,2,22.861290322580647,26.59717741935484,26.045125
1,8,3,22.10967741935484,26.59717741935484,26.045125
1,8,4,21.65806451612903,26.59717741935484,26.045125
1,8,5,21.27741935483871,26.59717741935484,26.045125
1,8,6,20.970967741935485,26.59717741935484,26.045125
1,8,7,20.93548387096774,26.59717741935484,26.045125
1,8,8,22.809677419354838,26.59717741935484,26.045125
1,8,9,25.174193548387095,26.59717741935484,26.045125
1,8,10,27.396774193548385,26.59717741935484,26.045125
1,8,11,29.351612903225806,26.59717741935484,26.045125
1,8,12,30.84193548387097,26.59717741935484,26.045125
1,8,13,31.91290322580645,26.59717741935484,26.045125
1,8,14,32.541935483870965,26.59717741935484,26.045125
1,8,15,32.71935483870968,26.59717741935484,26.045125
1,8,16,32.25806451612903,26.59717741935484,26.045125
1,8,17,31.125806451612902,26.59717741935484,26.045125
1,8,18,29.58709677419355,26.59717741935484,26.045125
1,8,19,28.725806451612904,26.59717741935484,26.045125
1,8,20,27.874193548387098,26.59717741935484,26.045125
1,8,21,26.996774193548386,26.59717741935484,26.045125
1,8,22,26.116129032258065,26.59717741935484,26.045125
1,8,23,24.733870967741936,26.59717741935484,26.045125
1,8,23,24.733870967741936,26.59717741935484,26.045125
1,9,1,23.61935483870968,26.59717741935484,26.045125
1,9,2,22.861290322580647,26.59717741935484,26.045125
1,9,3,22.10967741935484,26.59717741935484,26.045125
1,9,4,21.65806451612903,26.59717741935484,26.045125
1,9,5,21.27741935483871,26.59717741935484,26.045125
1,9,6,20.970967741935485,26.59717741935484,26.045125
1,9,7,20.93548387096774,26.59717741935484,26.045125
1,9,8,22.809677419354838,26.59717741935484,26.045125
1,9,9,25.174193548387095,26.59717741935484,26.045125
1,9,10,27.396774193548385,26.59717741935484,26.045125
1,9,11,29.351612903225806,26.59717741935484,26.045125
1,9,12,30.84193548387097,26.59717741935484,26.045125
1,9,13,31.91290322580645,26.59717741935484,26.045125
1,9,14,32.541935483870965,26.59717741935484,26.045125
1,9,15,32.71935483870968,26.59717741935484,26.045125
1,9,16,32.25806451612903,26.59717741935484,26.045125
1,9,17,31.125806451612902,26.59717741935484,26.045125
1,9,18,29.58709677419355,26.59717741935484,26.045125
1,9,19,28.725806451612904,26.59717741935484,26.045125
1,9,20,27.874193548387098,26.59717741935484,26.045125
1,9,21,26.996774193548386,26.59717741935484,26.045125
1,9,22,26.116129032258065,26.59717741935484,26.045125
1,9,23,24.733870967741936,26.59717741935484,26.045125
1,9,23,24.733870967741936,26.59717741935484,26.045125
1,10,1,23.61935483870968,26.59717741935484,26.045125
1,10,2,22.861290322580647,26.59717741935484,26.045125
1,10,3,22.10967741935484,26.59717741935484,26.045125
1,10,4,21.65806451612903,26.59717741935484,26.045125
1,10,5,21.27741935483871,26.59717741935484,26.045125
1,10,6,20.970967741935485,26.59717741935484,26.045125
1,10,7,20.93548387096774,26.59717741935484,26.045125
1,10,8,22.809677419354838,26.59717741935484,26.045125
1,10,9,25.174193548387095,26.59717741935484,26.045125
1,10,10,27.396774193548385,26.59717741935484,26.045125
1,10,11,29.351612903225806,26.59717741935484,26.045125
1,10,12,30.84193548387097,26.59717741935484,26.045125
1,10,13,31.91290322580645,26.59717741935484,26.045125
1,10,14,32.541935483870965,26.59717741935484,26.045125
1,10,15,32.71935483870968,26.59717741935484,26.045125
1,10,16,32.25806451612903,26.59717741935484,26.045125
1,10,17,31.125806451612902,26.59717741935484,26.045125
